id;full-name;html-url;stars;forks;last-commit;domain-files;n-actions-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;type;config-languages;training-language;response-languages;wide-has-english;has-english;pure-english;created-at;owner-name;owner-type;last-commit-date;actions-files
btotharye/instill-bot;btotharye/instill-bot;https://github.com/btotharye/instill-bot;8;4;85dfa6103184532364b2f9b606989bac445899dc;['domain.yml'];1;0;15;['location', 'hours', 'tours', 'food', 'pet_friendly', 'greet', 'goodbye', 'affirm', 'deny', 'bot_challenge', 'inform', 'help', 'thanks', 'drink_list', 'request_drink_recipe'];1;['drink'];10;['utter_greet', 'utter_goodbye', 'utter_iamabot', 'utter_thanks', 'utter_food', 'utter_hours', 'utter_help', 'utter_petfriendly', 'utter_tours', 'action_drink_list'];2;['drink', 'requested_slot'];0;0;['unfeaturized', 'unfeaturized'];1;['drink_form'];1.5;sfsd;['en'];['en'];['en'];True;True;True;2020-01-15T10:26:30Z;btotharye;User;2020-02-12T22:11:17Z;['actions.py']
itsprakhar/Conversational-Chatbot-using-RASA;itsprakhar/Conversational-Chatbot-using-RASA;https://github.com/itsprakhar/Conversational-Chatbot-using-RASA;0;0;66c9782a059a9c35bbe1b48c8d9489053a39e3cc;['domain.yml'];1;0;8;['location', 'restaurant_search', 'greet', 'budget', 'deny', 'goodbye', 'send_email', 'affirm'];8;['affirm', 'budget', 'bye', 'cuisine', 'deny', 'email', 'greet', 'location'];21;['action_ask_budget', 'action_check_email', 'action_check_location', 'action_reset_slot', 'action_restart', 'action_search_restaurants', 'action_send_email', 'action_validate_cuisine', 'utter_ask_budget', 'utter_ask_cuisine', 'utter_ask_emailid', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_default', 'utter_email_sent', 'utter_goodbye', 'utter_greet', 'utter_loc_invalid', 'utter_loc_valid', 'utter_outofbox', 'utter_send_email'];4;['budget', 'cuisine', 'email', 'location'];0;0;['text', 'text', 'text', 'text'];0;[];2.0;sfsd;['en'];['en'];['en'];True;True;True;2021-11-27T06:08:43Z;itsprakhar;User;2021-11-27T06:15:16Z;['actions/actions.py']
ChaitanyaC22/Building-a-chatbot-using-RASA-plus-Deployment;ChaitanyaC22/Building-a-chatbot-using-RASA-plus-Deployment;https://github.com/ChaitanyaC22/Building-a-chatbot-using-RASA-plus-Deployment;1;0;525e45b53ac4fd85f5e765107eb1cfed46eb1722;['Rasa_basic_folder/domain.yml'];1;0;8;['location', 'restaurant_search', 'greet', 'budget', 'deny', 'goodbye', 'send_email', 'affirm'];8;['affirm', 'budget', 'bye', 'cuisine', 'deny', 'email', 'greet', 'location'];21;['action_ask_budget', 'action_check_email', 'action_check_location', 'action_reset_slot', 'action_restart', 'action_search_restaurants', 'action_send_email', 'action_validate_cuisine', 'utter_ask_budget', 'utter_ask_cuisine', 'utter_ask_emailid', 'utter_ask_howcanhelp', 'utter_ask_location', 'utter_default', 'utter_email_sent', 'utter_goodbye', 'utter_greet', 'utter_loc_invalid', 'utter_loc_valid', 'utter_outofbox', 'utter_send_email'];4;['budget', 'cuisine', 'email', 'location'];0;0;['text', 'text', 'text', 'text'];0;[];;sfsd;['en'];['en'];['en'];True;True;True;2021-03-11T18:12:01Z;ChaitanyaC22;User;2021-07-09T18:32:23Z;['Rasa_basic_folder/actions.py']
Arunkumar0258/healthbot;Arunkumar0258/healthbot;https://github.com/Arunkumar0258/healthbot;24;15;26983b0d3da13da89f9b543c58a18912afe761cc;['domain.yml'];1;0;7;['medicine', 'thank', 'ask_name', 'get_happy_images', 'bye', 'out_of_scope', 'greet'];2;['name', 'symptom'];7;['action_medicine', 'utter_bye', 'utter_thank', 'utter_default', 'utter_greet', 'utter_get_happy_images', 'utter_ask_name'];3;['name', 'remedy', 'symptom'];0;0;['text', 'text', 'text'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2018-12-07T10:21:15Z;Arunkumar0258;User;2019-02-18T23:04:25Z;['actions.py']
parulnith/Building-a-Conversational-Chatbot-for-Slack-using-Rasa-and-Python;parulnith/Building-a-Conversational-Chatbot-for-Slack-using-Rasa-and-Python;https://github.com/parulnith/Building-a-Conversational-Chatbot-for-Slack-using-Rasa-and-Python;68;85;900e60cd4031f6f5fe00763ee97b12c5d8013f66;['domain.yml'];1;0;7;['mood_unhappy', 'greet', 'inform', 'goodbye', 'mood_affirm', 'mood_deny', 'mood_great'];1;['group'];8;['action_retrieve_image', 'utter_happy', 'utter_goodbye', 'utter_greet', 'utter_unclear', 'utter_did_that_help', 'utter_ask_picture', '__main__.ApiAction'];1;['group'];0;0;['text'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2019-01-02T23:23:18Z;parulnith;User;2019-01-12T15:37:01Z;['actions.py']
Alea4jacta6est/Chatbot-banking-service;Alea4jacta6est/Chatbot-banking-service;https://github.com/Alea4jacta6est/Chatbot-banking-service;18;2;c8e95da4c0909162f2f69429b9a63dc02a7a807f;['configs/domain.yml'];1;0;16;['mortgage_first', 'greet', 'goodbye', 'account', 'account_personal', 'account_retail', 'deny', 'affirm', 'credit_card_info', 'mortgage_start', 'mortgage_next', 'mortgage_renewal', 'mortgage_switching', 'order_credit_card', 'gratitude', 'learn_location'];5;['ADDRESS', 'CITY', 'BRANCH', 'NAME', 'property'];22;['utter_greet', 'utter_affirmation', 'utter_Buying_First_Home', 'utter_choose_type_of_account', 'actions.give_definitions_of_types_of_accounts', 'utter_instruction_to_open_retail_deposit_account', 'utter_open_retail_deposit_account', 'utter_unclear', 'utter_instruction_to_open_personal_deposit_account', 'utter_Renewal_mortgage', 'utter_Switching_to_RBC', 'utter_goodbye', 'utter_did_that_help', 'utter_ask_about_mortgage', 'utter_give_a_link', 'utter_denial', 'utter_mortgage_info', 'utter_can_help', 'utter_show_form_to_order_card', 'utter_types_of_cards', 'utter_open_personal_deposit_account', 'utter_Buying_Next_Home'];4;['ADDRESS', 'BRANCH', 'CITY', 'NAME'];0;0;['text', 'text', 'text', 'text'];0;[];1.5;sfsd;['en'];['en'];['en'];True;True;True;2019-01-24T15:41:35Z;Alea4jacta6est;User;2019-08-04T07:09:24Z;['actions.py']
Atulvermaon18/RASA_CHATBOT__models/current/dialogue;Atulvermaon18/RASA_CHATBOT;https://github.com/Atulvermaon18/RASA_CHATBOT;12;5;9b35655dda83f5dae620a2d0c944ff5e9dff11da;['models/current/dialogue/domain.yml'];0;0;13;['name', 'book_appt', 'affirm', 'deny', 'cancel_appt', 'buy_policy', 'thanks', 'reschedule_appt', 'show_lob', 'goodbye', 'enter_data', 'joke', 'greet'];1;['name'];21;['utter_name', 'utter_thanks', 'utter_greet', 'utter_goodbye', 'action_joke', 'utter_bookappt', 'utter_user_response', 'utter_reschedule_appt', 'utter_cancel_appt', 'utter_affirm', 'utter_bye', 'action_greet', 'ActionGreet', 'action_bye', 'ActionBye', 'action_time_availablity', 'ActionCheckTimeSlots', 'utter_show_lob', 'utter_show_policy', 'utter_confirm_policy', 'utter_default'];2;['person_name', 'time'];0;0;['rasa_core.slots.TextSlot', 'rasa_core.slots.TextSlot'];0;[];1.5;mfsd;[];;['en'];True;False;False;2018-12-26T17:53:51Z;Atulvermaon18;User;2019-08-19T10:20:40Z;[]
RasaHQ/retail-demo;RasaHQ/retail-demo;https://github.com/RasaHQ/retail-demo;40;44;4137920c1e7090d4571b27b79867cdea1428a159;['domain.yml'];1;0;15;['order_status', 'order_cancel', 'return', 'product_stock', 'product_updates', 'affirm', 'deny', 'inform', 'order_shoes', 'greet', 'chitchat', 'faq', 'out_of_scope', 'nlu_fallback', 'whats_your_name'];4;['email', 'color', 'number', 'negation'];6;['action_product_search', 'action_survey_submit', 'action_order_status', 'action_cancel_order', 'action_return', 'action_give_name'];8;['color', 'email', 'size', 'rating', 'open_feedback', 'requested_slot', 'verified_email', 'survey_complete'];7;2;['text', 'text', 'text', 'text', 'text', 'any', 'bool', 'bool'];6;['order_status_form', 'cancel_form', 'return_form', 'product_updates_form', 'product_stock_form', 'survey_form'];2.0;sfsd;['en'];['en'];['en'];True;True;True;2020-12-07T20:31:52Z;RasaHQ;Organization;2022-07-21T05:54:23Z;['actions/actions.py']
anhquan075/rasa_programming_learning;anhquan075/rasa_programming_learning;https://github.com/anhquan075/rasa_programming_learning;4;1;35c6086c79d2f14b5561ee0e06cd91425dfa0716;['domain.yml'];1;0;39;['out_of_scope', 'continue_asking', 'dont_want_to_ask', 'nlu_fallback', 'cpplus_specific_video_tutorial_asking', 'cpplus_what_asking', 'cpplus_why_asking', 'want_to_practice_flowchart', 'greet', 'flowchart_asking', 'thanks', 'attention', 'health_inquire', 'goodbye', 'affirm', 'deny', 'compliment', 'feeling_good', 'insult', 'feeling_bad', 'stop_asking', 'want_to_ask', 'who_are_you', 'who_create_you', 'last_name', 'first_name', 'date', 'time', 'corona', 'restart', 'want_to_practice_cpp', 'want_to_watch_cpp_tutorial', 'dont_want_to_give_flowchart_quest_num', 'dont_want_to_give_cpp_content', 'cpp_practice', 'cpplus_how_asking', 'cpplus_when_asking', 'cpplus_where_asking', 'cpplus_example_asking'];2;['cpplus_content', 'flowchart_quest_num'];43;['action_ask_date', 'action_ask_time', 'action_cpplus_content_answer', 'action_cpplus_practice', 'action_first_name', 'action_flowchart_practice_answer', 'utter_accept_questions', 'utter_answer_cpplus_questions', 'utter_ask_anything_else', 'utter_ask_cpp_content', 'utter_ask_first_name', 'utter_ask_flowchart_question_number', 'utter_ask_last_name', 'utter_ask_to_do', 'utter_ask_which_video_tutorial', 'utter_author', 'utter_covid_precautions', 'utter_covid_symptom', 'utter_covid_treatment', 'utter_did_that_help', 'utter_explain_why_need_cpp_content', 'utter_explain_why_need_flowchart_num', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_may_i_help_u', 'utter_ok', 'utter_reply_compliment', 'utter_reply_deny', 'utter_reply_feeling_bad', 'utter_reply_feeling_good', 'utter_reply_health_inquire', 'utter_reply_insult', 'utter_reply_out_of_scope', 'utter_reply_stop_asking', 'utter_reply_thanks', 'utter_sorry', 'utter_thanks', 'utter_what_do_you_want', 'utter_who_i_am', 'utter_wtf', 'validate_cpp_content_form', 'validate_flowchart_quest_num_form'];6;['cpplus_practice_content', 'flowchart_quest_num', 'cpplus_content', 'cpp_content_answer', 'flowchart_answer', 'requested_slot'];0;0;['text', 'any', 'text', 'text', 'text', 'categorical'];2;['cpp_content_form', 'flowchart_quest_num_form'];2.0;sfmd;['vi'];['vi'];['vi'];False;False;False;2022-02-27T09:02:39Z;anhquan075;User;2022-02-27T15:53:50Z;['actions/actions.py']
JKhan01/SM446_TeamXYZ;JKhan01/SM446_TeamXYZ;https://github.com/JKhan01/SM446_TeamXYZ;0;0;721ba3694bb5d8ecc4cb36f5ad158fabcd8c5f7e;['chatBotStable/domain.yml'];1;0;66;['owner_name_entry', 'repo_name_entry', 'commit_by_user', 'commit_msg', 'message_entry', 'watcher_list', 'branch_name_entry', 'commit_by_branch', 'repo_list', 'create_space', 'info_of_a_space', 'get_pages_in_a_space', 'info_of_all_spaces', 'greet', 'goodbye', 'affirm', 'deny', 'space_name_entry', 'space_key_entry', 'user_name_entry', 'branch_type_entry', 'error_search', 'error_query_entry', 'branch_list', 'create_page', 'title_entry', 'body_entry', 'get_page_info_by_id', 'export_page_as_pdf', 'file_name_entry', 'get_status_of_issue', 'get_task', 'get_status_of_epic', 'project_entry', 'get_issue', 'get_issue_in_project', 'get_status_of_task', 'issue_summary_entry', 'epic_summary_entry', 'get_all_project_name', 'issue_type_entry', 'group_name_entry', 'get_issue_version', 'get_comments_in_issue\u200b', 'get_worklog_in_issue', 'get_user_in_group', 'task_summary_entry', 'get_epic', 'get_task_version', 'get_epic_version', 'get_comments_in_task', 'get_comments_in_epic', 'get_worklog_in_epic', 'get_worklog_in_task', 'option_entry', 'query_entry', 'get_latest_email_from_user', 'get_latest_email_from_label', 'get_latest_email_in_inbox', 'send_email', 'send_email_with_attachments', 'email_body_entry', 'receiver_entry', 'subject_entry', 'file_dir_entry', 'filename_entry'];32;['bitbucket_action', 'body', 'branch_name', 'branch_type', 'create_key', 'error_keys', 'error_query', 'file_name', 'key', 'message', 'owner_name', 'repo_key', 'repo_name', 'search_key', 'space', 'title', 'user_name', 'page_id', 'epic_summary', 'greet', 'group_name', 'issue_summary', 'issue_type', 'project_name', 'search_keys', 'task_summary', 'query', 'email_body', 'receiver', 'subject', 'file_dir', 'filename'];73;['action_delete_page', 'action_get_page_info_by_id', 'action_get_pages_in_a_space', 'action_info_of_all_spaces', 'action_space_info', 'action_get_latest_email_from_label', 'action_get_latest_email_from_user', 'action_get_latest_email_in_inbox', 'utter_ask_body', 'utter_ask_file_name', 'utter_ask_key', 'utter_ask_page_id', 'utter_ask_space', 'utter_ask_title', 'utter_create_page_slot_values', 'utter_create_space_slot_values', 'utter_export_page_as_pdf_slot_values', 'utter_get_pages_in_a_space_slot_value', 'utter_pages_in_a_space_slot_value', 'utter_space_info_slot_value', 'utter_submit', 'utter_afirm', 'utter_ask_branch_name', 'utter_ask_error_query', 'utter_ask_message', 'utter_ask_owner_name', 'utter_ask_repo_name', 'utter_branchList', 'utter_branch_type_entry', 'utter_commitMsg', 'utter_commit_by_branch', 'utter_commit_by_user', 'utter_goodbye', 'utter_greet', 'utter_repoList', 'utter_searchErrors', 'utter_user_name_entry', 'utter_watcherList', 'utter_ask_epic_summary', 'utter_ask_group_name', 'utter_ask_issue_summary', 'utter_ask_issue_type', 'utter_ask_project_name', 'utter_ask_task_summary', 'utter_get_all_project_name_cred', 'utter_get_user_in_group_cred', 'utter_get_issue_in_project_cred', 'utter_get_issue_cred', 'utter_get_task_cred', 'utter_get_epic_cred', 'utter_get_status_of_issue_cred', 'utter_get_status_of_epic_cred', 'utter_get_status_of_task_cred', 'utter_get_issue_version_cred', 'utter_get_epic_version_cred', 'utter_get_task_version_cred', 'utter_get_comment_issue_cred', 'utter_get_comment_epic_cred', 'utter_get_comment_task_cred', 'utter_get_worklog_issue_cred', 'utter_get_worklog_task_cred', 'utter_get_worklog_epic_cred', 'utter_send_email_slot_values', 'utter_ask_query', 'utter_ask_email_body', 'utter_ask_receiver', 'utter_ask_subject', 'utter_choose_option', 'utter_choose_option_user', 'utter_email_id_format', 'utter_label_format', 'utter_ask_file_dir', 'utter_ask_filename'];25;['body', 'branch_name', 'branch_type', 'error_query', 'file_name', 'key', 'message', 'owner_name', 'repo_name', 'requested_slot', 'space', 'title', 'user_name', 'epic_summary', 'group_name', 'issue_summary', 'issue_type', 'project_name', 'task_summary', 'query', 'email_body', 'receiver', 'subject', 'file_dir', 'filename'];0;0;['text', 'unfeaturized', 'categorical', 'text', 'unfeaturized', 'text', 'text', 'text', 'text', 'unfeaturized', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'unfeaturized'];30;['branch_list_form', 'commit_by_branch_form', 'commit_by_user_form', 'commit_msg_form', 'error_search_form', 'repo_list_form', 'watcher_list_form', 'create_page_form', 'create_space_form', 'export_page_as_pdf_form', 'get_comment_epic_form', 'get_comment_issue_form', 'get_comment_task_form', 'get_epic_form', 'get_epic_version_form', 'get_issue_form', 'get_issue_in_project_form', 'get_issue_version_form', 'get_status_of_epic_form', 'get_status_of_issue_form', 'get_status_of_task_form', 'get_task_form', 'get_task_version_form', 'get_user_in_group_form', 'get_worklog_epic_form', 'get_worklog_issue_form', 'get_worklog_task_form', 'get_all_project_name_form', 'send_email_form', 'send_email_with_attachments_form'];;sfsd;['en'];['en'];['en'];True;True;True;2020-08-01T03:42:45Z;JKhan01;User;2020-08-17T14:43:36Z;['chatBotStable/actions.py']
ashwani90/rasa-setup__templates-chat/financial-spaces/pay_cc;ashwani90/rasa-setup;https://github.com/ashwani90/rasa-setup;0;0;b9c46309060af6a11c5795c795b2642b24fbe6fa;['templates-chat/financial-spaces/pay_cc/domain.yml'];0;0;2;['pay_cc', 'inform'];2;['credit_card', 'amount-of-money-description'];0;[];4;['credit_card', 'amount_of_money', 'amount_of_money_description', 'confirm_form'];3;0;['text', 'text', 'text', 'bool'];1;['form'];3.1;mfsd;[];['en'];['en'];True;True;True;2024-09-15T18:50:01Z;ashwani90;User;2024-10-10T11:47:29Z;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak/RASA-CodeMixed/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;['Rakshak/RASA-CodeMixed/CHATBOT/domain.yml'];1;0;24;['platform_info', 'name_info', 'event_narration', 'platformBlockInfo', 'greet', 'help_info', 'goodbye', 'duration_info', 'organization_info', 'organization_help', 'contact', 'payment_info', 'legal_advice', 'about_organization', 'help_mode', 'location', 'affirm', 'nlu_fallback', 'privacy_concern', 'time_duration', 'user_event_deny', 'timing_info', 'others', 'othersPrivacy'];11;['accused', 'age', 'duration', 'event', 'gender', 'location', 'mode', 'name', 'org', 'platform', 'platformBlock'];28;['action_about_organization', 'action_contact', 'action_duration_info', 'action_event_form', 'action_help_mode', 'action_location', 'action_name_info', 'action_organization', 'action_platform_info', 'action_timing_info', 'utter_ask_event_form_duration', 'utter_ask_event_form_platform', 'utter_ask_event_form_platformBlock', 'utter_event_duration', 'utter_goodbye', 'utter_greet', 'utter_help_info', 'utter_legal_advice', 'utter_name_info', 'action_process_user_input', 'utter_ncw_help', 'utter_online_ncw', 'utter_organization_info', 'utter_payment', 'validate_event_form', 'action_restart', 'action_response_info', 'nlu_fallback'];9;['event', 'name', 'platform', 'location', 'duration', 'mode', 'org', 'accused', 'platformBlock'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];1;['event_form'];2.0;mfsd;['en'];['en'];['en'];True;True;True;2023-06-27T17:19:36Z;CCPWC-Project;User;2024-03-04T11:49:25Z;['Rakshak/RASA-CodeMixed/CHATBOT/actions/actions.py']
impomales/FitBot__fitbot-rasa/models/rasa_core;impomales/FitBot;https://github.com/impomales/FitBot;1;0;2d4ce9a4a0fc10ec3075dc8fba72dac94406b598;['fitbot-rasa/models/rasa_core/domain.yml'];0;0;16;['query-food', 'inform', 'help', 'greeting', 'confirm', 'bye', 'status', 'deny', 'annoying', 'answer_question', 'unhelpful', 'smart', 'beautiful', 'crazy', 'marry', 'love'];4;['food', 'quantity', 'mealtime', 'unit'];20;['utter_entities', 'utter_status', 'action_reset_food', 'utter_ask_quantity', 'utter_help', 'action_get_nutrition_info', 'utter_ask_mealtime', 'utter_greet', 'utter_ask_unit', 'utter_bye', 'utter_ask_food', 'utter_deny_message', 'action_get_status', 'action_log_food', 'utter_annoying', 'utter_answer_question', 'utter_unhelpful', 'utter_thanks', 'utter_laugh', 'utter_no'];7;['calories', 'food', 'mealtime', 'quantity', 'requested_slot', 'unit', 'weight_in_grams'];0;0;['rasa_core.slots.TextSlot', 'rasa_core.slots.UnfeaturizedSlot', 'rasa_core.slots.CategoricalSlot', 'rasa_core.slots.UnfeaturizedSlot', 'rasa_core.slots.UnfeaturizedSlot', 'rasa_core.slots.UnfeaturizedSlot', 'rasa_core.slots.TextSlot'];1;['query_food_form'];1.5;mfsd;[];;['en'];True;False;False;2019-01-09T14:17:13Z;impomales;User;2020-04-07T15:43:42Z;[]
currywu123/RASA-FLASK-Chinese-Chatbot__models/core;currywu123/RASA-FLASK-Chinese-Chatbot;https://github.com/currywu123/RASA-FLASK-Chinese-Chatbot;19;5;e7506576522343c0b0934bea613779ca62b66f9c;['models/core/domain.yml'];0;0;12;['recommend_spot', 'introduce_food', 'inform', 'oppo', 'introduce_spot', '', 'goodbye', 'whatcanyoudo', 'greet', 'thankyou', 'insult', 'chat'];3;['name', 'province', 'spot'];13;['action_chat', 'action_icando', 'action_introduce_food', 'action_introduce_spots', 'action_my_fallback', 'action_noworries', 'action_provide_spots', 'action_sad', 'action_', 'utter_ask', 'utter_goodbye', 'utter_greet', 'utter_oppo'];3;['name', 'province', 'spot'];0;0;['rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot'];0;[];1.5;mfsd;[];;['zh'];False;False;False;2020-01-14T08:35:49Z;currywu123;User;2019-06-20T01:50:51Z;[]
