id;full-name;html-url;stars;forks;last-commit;domain-file;n-nlu-files;n-actions-files;n-language-files;n-readme-files;n-intents;intents;n-entities;entities;n-actions;actions;n-actions-custom;actions-custom;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version
joseben/mika-chatbot__Update-19.7.23;joseben/mika-chatbot;https://github.com/joseben/mika-chatbot;0;0;e618a4048125f74cda1a2ce6db5ae5096328fa47;Update-19.7.23/domain.yml;1;0;1;1;74;['affirm', 'bot_challenge', 'botname', 'inquire_time', 'travel_request', 'fallback', 'tell_about_kmrl', 'react_positive', 'bye', 'canthelp', 'deny', 'react_negative', 'thank', 'greet', 'goodbye', 'mood_great', 'mood_unhappy', 'kmrl_md', 'water_metro', 'fisat', 'mika_name', 'mika_info', 'ticket_concession', 'weather_info', 'kmrl_mascot', 'kmrl_water_metro_mascot', 'kids_songs', 'kids_dance', 'bus_info', 'station_info', 'misc_ques', 'onam', 'thrissur_pooram', 'kerala_boat_festival', 'vishu', 'biennale', 'travel_passes', 'hospitals', 'random_facts', 'first_aid', 'like', 'love', 'india_politics', 'lulu_mall', 'cherai_beach', 'station_wifi', 'accomodation', 'station_facilities', 'tourist_spots', 'india_facts', 'kerala_facts', 'snack', 'restaurant', 'jokes', 'station_facilities_queries', 'washrooms', 'ticket_counter', 'buy_ticket', 'vande_bharat', 'prime_minister', 'president', 'chief_minister', 'governor', 'india_independence', 'online_booking', 'celebration_party', 'alcohol_offence', 'eating_drinking', 'smoking', 'fort_kochi', 'marine_drive', 'how_are_you', 'utter_thank', 'mika_details'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
joseben/mika-chatbot__Cleaned dataset;joseben/mika-chatbot;https://github.com/joseben/mika-chatbot;0;0;e618a4048125f74cda1a2ce6db5ae5096328fa47;Cleaned dataset/domain.yml;1;0;0;1;70;['affirm', 'bot_challenge', 'botname', 'inquire_time', 'travel_request', 'fallback', 'tell_about_kmrl', 'react_positive', 'bye', 'canthelp', 'deny', 'react_negative', 'thank', 'greet', 'goodbye', 'mood_great', 'mood_unhappy', 'kmrl_md', 'water_metro', 'fisat', 'mika_name', 'mika_info', 'ticket_concession', 'weather_info', 'kmrl_mascot', 'kmrl_water_metro_mascot', 'kids_songs', 'kids_dance', 'bus_info', 'station_info', 'misc_ques', 'onam', 'thrissur_pooram', 'kerala_boat_festival', 'vishu', 'biennale', 'travel_passes', 'hospitals', 'random_facts', 'first_aid', 'like', 'love', 'india_politics', 'lulu_mall', 'cherai_beach', 'station_wifi', 'accomodation', 'station_facilities', 'tourist_spots', 'india_facts', 'kerala_facts', 'snack', 'restaurant', 'jokes', 'station_facilities_queries', 'washrooms', 'ticket_counter', 'vande_bharat', 'prime_minister', 'president', 'chief_minister', 'governor', 'india_independence', 'online_booking', 'celebration_party', 'alcohol_offence', 'eating_drinking', 'smoking', 'fort_kochi', 'marine_drive'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
joseben/mika-chatbot__updates_stories;joseben/mika-chatbot;https://github.com/joseben/mika-chatbot;0;0;e618a4048125f74cda1a2ce6db5ae5096328fa47;updates_stories/domain_new.yml;1;0;0;1;70;['affirm', 'bot_challenge', 'botname', 'inquire_time', 'travel_request', 'fallback', 'tell_about_kmrl', 'react_positive', 'bye', 'canthelp', 'deny', 'react_negative', 'thank', 'greet', 'goodbye', 'mood_great', 'mood_unhappy', 'kmrl_md', 'water_metro', 'fisat', 'mika_name', 'mika_info', 'ticket_concession', 'weather_info', 'kmrl_mascot', 'kmrl_water_metro_mascot', 'kids_songs', 'kids_dance', 'bus_info', 'station_info', 'misc_ques', 'onam', 'thrissur_pooram', 'kerala_boat_festival', 'vishu', 'biennale', 'travel_passes', 'hospitals', 'random_facts', 'first_aid', 'like', 'love', 'india_politics', 'lulu_mall', 'cherai_beach', 'station_wifi', 'accomodation', 'station_facilities', 'tourist_spots', 'india_facts', 'kerala_facts', 'snack', 'restaurant', 'jokes', 'station_facilities_queries', 'washrooms', 'ticket_counter', 'vande_bharat', 'prime_minister', 'president', 'chief_minister', 'governor', 'india_independence', 'online_booking', 'celebration_party', 'alcohol_offence', 'eating_drinking', 'smoking', 'fort_kochi', 'marine_drive'];0;[];0;[];0;[];0;[];0;0;[];0;[];3.1
ericbrine/world-vision-chatbot__api/rasa_backend;ericbrine/world-vision-chatbot;https://github.com/ericbrine/world-vision-chatbot;0;0;e840cb2d9d2485f76992e234d48610886f0a9403;api/rasa_backend/domain.yml;15;13;1;2;19;['supply_age', 'sick_child', 'supply_days_sick', 'affirm', 'nutrition_information', 'health_information', 'how_often_to_breastfeed', 'keep_child_healthy', 'get_child_to_eat_more', 'what_to_feed_sick_child', 'how_to_know_if_child_is_growing_well', 'feeding_child_for_growth', 'thanks', 'stop', 'greet', 'goodbye', 'deny', 'mood_great', 'out_of_scope'];8;['days_sick', 'months_old', 'years', 'headache', 'sore_throat', 'nausea', 'symptom', 'health'];26;['action_default_ask_affirmation', 'action_default_fallback', 'action_chat_restart', 'action_nutrition_information', 'action_sick_child', 'action_breastfeeding_frequency', 'action_keep_child_healthy', 'action_get_child_to_eat_more', 'action_what_to_feed_sick_child', 'action_how_to_know_if_child_is_growing_well', 'action_feeding_child_for_growth', 'action_general_health', 'utter_more_information', 'utter_did_that_help', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_headache', 'utter_intro', 'utter_supply_age', 'utter_supply_days_sick', 'utter_ask_headache', 'utter_ask_sore_throat', 'utter_ask_nausea', 'utter_ask_days_sick', 'utter_ask_months_old'];12;['action_what_to_feed_sick_child', 'action_keep_child_healthy', 'action_breastfeeding_frequency', 'action_how_to_know_if_child_is_growing_well', 'action_get_child_to_eat_more', 'action_chat_restart', 'action_feeding_child_for_growth', 'action_general_health', 'action_sick_child', 'action_default_fallback', 'action_nutrition_information', 'action_default_ask_affirmation'];17;['age', 'days_sick', 'entity_extractor', 'feedback_message', 'feedback_value', 'headache', 'sore_throat', 'nausea', 'months_old', 'name', 'question_domain', 'requested_slot', 'symptom', 'health', 'years', 'iteration_num', 'fallback'];0;0;['text', 'unfeaturized', 'categorical', 'unfeaturized', 'categorical', 'unfeaturized', 'unfeaturized', 'unfeaturized', 'text', 'text', 'categorical', 'unfeaturized', 'list', 'list', 'unfeaturized', 'text', 'text'];3;['illness_diagnostic_info_form', 'nutrition_diagnostic_info_form', 'health_diagnostic_info_form'];unknown
ericbrine/world-vision-chatbot__api/rasa_backend/models/current/core;ericbrine/world-vision-chatbot;https://github.com/ericbrine/world-vision-chatbot;0;0;e840cb2d9d2485f76992e234d48610886f0a9403;api/rasa_backend/models/current/core/domain.yml;0;0;0;1;19;['supply_age', 'sick_child', 'supply_days_sick', 'affirm', 'nutrition_information', 'health_information', 'how_often_to_breastfeed', 'keep_child_healthy', 'get_child_to_eat_more', 'what_to_feed_sick_child', 'how_to_know_if_child_is_growing_well', 'feeding_child_for_growth', 'thanks', 'stop', 'greet', 'goodbye', 'deny', 'mood_great', 'out_of_scope'];8;['days_sick', 'headache', 'health', 'months_old', 'nausea', 'sore_throat', 'symptom', 'years'];28;['action_breastfeeding_frequency', 'action_chat_restart', 'action_default_ask_affirmation', 'action_default_fallback', 'action_feeding_child_for_growth', 'action_general_health', 'action_get_child_to_eat_more', 'action_how_to_know_if_child_is_growing_well', 'action_keep_child_healthy', 'action_nutrition_information', 'action_sick_child', 'action_what_to_feed_sick_child', 'utter_ask_days_sick', 'utter_ask_headache', 'utter_ask_months_old', 'utter_ask_nausea', 'utter_ask_sore_throat', 'utter_ask_symptom', 'utter_default', 'utter_did_that_help', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_headache', 'utter_intro', 'utter_more_information', 'utter_supply_age', 'utter_supply_days_sick'];0;[];17;['age', 'days_sick', 'entity_extractor', 'fallback', 'feedback_message', 'feedback_value', 'headache', 'health', 'iteration_num', 'months_old', 'name', 'nausea', 'question_domain', 'requested_slot', 'sore_throat', 'symptom', 'years'];0;0;['rasa.core.slots.TextSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.CategoricalSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.CategoricalSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.ListSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.CategoricalSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.UnfeaturizedSlot', 'rasa.core.slots.ListSlot', 'rasa.core.slots.UnfeaturizedSlot'];3;['health_diagnostic_info_form', 'illness_diagnostic_info_form', 'nutrition_diagnostic_info_form'];unknown
naveedeveloper/RASA-RPS-Challenger__.;naveedeveloper/RASA-RPS-Challenger;https://github.com/naveedeveloper/RASA-RPS-Challenger;1;0;34b4fbcd868850901dc6e91c0a4e0b83444bb7b6;domain.yml;1;0;1;1;5;['greet', 'goodbye', 'affirm', 'bot_challenge', 'contact_info'];2;['name', 'email'];0;[];0;[];2;['name', 'email'];2;0;['text', 'text'];0;[];3.1
naveedeveloper/RASA-RPS-Challenger__rock-paper-scissors;naveedeveloper/RASA-RPS-Challenger;https://github.com/naveedeveloper/RASA-RPS-Challenger;1;0;34b4fbcd868850901dc6e91c0a4e0b83444bb7b6;rock-paper-scissors/domain.yml;1;1;1;1;6;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge'];1;['choice'];1;['action_play_rps'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1
SchweitzerGAO/chatbot_backend__chatbot_home;SchweitzerGAO/chatbot_backend;https://github.com/SchweitzerGAO/chatbot_backend;0;0;71a1909aafc0a15e6d736ed44c30d0c89f640b50;chatbot_home/domain.yml;13;4;1;1;12;['greet', 'goodbye', 'deny', 'self_introduction', 'turn_on_off', 'modify_attr', 'operate_multimedia', 'random_play', 'wake_up', 'ac_set_time', 'info_hour', 'info_minute'];9;['operation_onoff', 'operation_attr', 'operation_mm', 'value', 'device', 'mode', 'singer', 'mm_name', 'feature'];12;['action_greet', 'action_goodbye', 'action_self_introduction', 'action_default_fallback', 'action_welcome', 'action_turn_on_off', 'action_modify_attr', 'action_random_play', 'action_operate_mm', 'action_ac_set_time', 'action_response_deny', 'validate_ac_set_time_form'];12;['action_turn_on_off', 'action_modify_attr', 'action_random_play', 'action_operate_mm', 'action_ac_set_time', 'validate_ac_set_time_form', 'action_default_fallback', 'action_greet', 'action_goodbye', 'action_self_introduction', 'action_welcome', 'action_response_deny'];12;['operation_onoff', 'operation_attr', 'operation_mm', 'temperature', 'episode', 'device', 'mode', 'singer', 'mm_name', 'feature', 'hour', 'minute'];12;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];1;['ac_set_time_form'];3.1
SchweitzerGAO/chatbot_backend__chatbot_drive;SchweitzerGAO/chatbot_backend;https://github.com/SchweitzerGAO/chatbot_backend;0;0;71a1909aafc0a15e6d736ed44c30d0c89f640b50;chatbot_drive/domain.yml;13;10;1;1;22;['greet', 'wake_up', 'goodbye', 'self_introduction', 'ac_on_off', 'alter_temp', 'set_temp', 'alter_strength', 'random_play', 'play_song', 'pause', 'replay', 'quit', 'alter_volume', 'call_number', 'call_name', 'navigate', 'operate_roof', 'operate_window', 'operate_seat_feature', 'operate_seat_position', 'operate_mirror'];16;['operation_onoff', 'operation_set_temp', 'operation_alter_temp', 'operation_alter_strength', 'operation_alter_volume', 'value', 'singer', 'song', 'phone_number', 'name', 'location', 'window_position', 'seat_name', 'seat_operation', 'mirror_name', 'mirror_operation'];23;['action_greet', 'action_goodbye', 'action_self_introduction', 'action_default_fallback', 'action_welcome', 'action_ac_on_off', 'action_alter_temp', 'action_set_temp', 'action_alter_strength', 'action_random_play', 'action_play_song', 'action_pause', 'action_replay', 'action_quit', 'action_alter_volume', 'action_call_number', 'action_call_name', 'action_navigate', 'action_operate_roof', 'action_operate_window', 'action_operate_seat_feature', 'action_operate_seat_position', 'action_operate_mirror'];23;['action_default_fallback', 'action_ac_on_off', 'action_alter_temp', 'action_set_temp', 'action_alter_strength', 'action_navigate', 'action_random_play', 'action_play_song', 'action_pause', 'action_replay', 'action_quit', 'action_alter_volume', 'action_operate_seat_feature', 'action_operate_seat_position', 'action_call_number', 'action_call_name', 'action_greet', 'action_goodbye', 'action_self_introduction', 'action_welcome', 'action_operate_mirror', 'action_operate_roof', 'action_operate_window'];18;['operation_onoff', 'operation_set_temp', 'operation_alter_temp', 'operation_alter_strength', 'operation_alter_volume', 'temperature', 'time', 'singer', 'song', 'phone_number', 'name', 'departure', 'destination', 'window_position', 'seat_name', 'seat_operation', 'mirror_name', 'mirror_operation'];18;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];3.1
ChaosDestiny/Project-II__src;ChaosDestiny/Project-II;https://github.com/ChaosDestiny/Project-II;0;0;399c40339e1f652916ba94a4602a69f59eb3bbb9;src/domain.yml;1;2;1;1;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['name', 'song', 'story', 'poem', 'hobby', 'color', 'food'];36;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_unhappy', 'utter_goodbye', 'utter_iamabot', 'utter_ask_name', 'utter_ask_color', 'utter_ask_food', 'utter_ask_action', 'utter_ask_play_again', 'utter_default', 'utter_suggest_song', 'utter_ask_hobby', 'utter_thanks', 'action_check_name', 'action_play_music', 'action_tell_story', 'action_read_poem', 'action_your_name', 'utter_ask_song', 'utter_ask_story', 'utter_ask_poem', 'utter_ask_info', 'utter_using', 'utter_ismusic_good', 'utter_isstory_good', 'utter_ispoem_good', 'utter_ask_happyreason', 'utter_ask_unhappyreason', 'utter_ask_tell_again', 'utter_ask_read_again', 'utter_stop', 'utter_improve', 'utter_me'];5;['action_check_name', 'action_play_music', 'action_tell_story', 'action_read_poem', 'action_your_name'];7;['name', 'hobby', 'color', 'food', 'song', 'story', 'poem'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];unknown
ChaosDestiny/Project-II__src/models/core;ChaosDestiny/Project-II;https://github.com/ChaosDestiny/Project-II;0;0;399c40339e1f652916ba94a4602a69f59eb3bbb9;src/models/core/domain.yml;0;0;0;1;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];36;['action_check_name', 'action_play_music', 'action_read_poem', 'action_tell_story', 'action_your_name', 'utter_ask_action', 'utter_ask_color', 'utter_ask_food', 'utter_ask_happyreason', 'utter_ask_hobby', 'utter_ask_info', 'utter_ask_name', 'utter_ask_play_again', 'utter_ask_poem', 'utter_ask_read_again', 'utter_ask_song', 'utter_ask_story', 'utter_ask_tell_again', 'utter_ask_unhappyreason', 'utter_cheer_up', 'utter_default', 'utter_did_that_help', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_iamabot', 'utter_improve', 'utter_ismusic_good', 'utter_ispoem_good', 'utter_isstory_good', 'utter_me', 'utter_stop', 'utter_suggest_song', 'utter_thanks', 'utter_unhappy', 'utter_using'];0;[];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];0;0;['rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot'];0;[];unknown
ChaosDestiny/Facebook-chatbot__.;ChaosDestiny/Facebook-chatbot;https://github.com/ChaosDestiny/Facebook-chatbot;0;0;f41177111747c38d91a0a780868e999b38d9c6f2;domain.yml;1;2;1;1;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['name', 'song', 'story', 'poem', 'hobby', 'color', 'food'];36;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_unhappy', 'utter_goodbye', 'utter_iamabot', 'utter_ask_name', 'utter_ask_color', 'utter_ask_food', 'utter_ask_action', 'utter_ask_play_again', 'utter_default', 'utter_suggest_song', 'utter_ask_hobby', 'utter_thanks', 'action_check_name', 'action_play_music', 'action_tell_story', 'action_read_poem', 'action_your_name', 'utter_ask_song', 'utter_ask_story', 'utter_ask_poem', 'utter_ask_info', 'utter_using', 'utter_ismusic_good', 'utter_isstory_good', 'utter_ispoem_good', 'utter_ask_happyreason', 'utter_ask_unhappyreason', 'utter_ask_tell_again', 'utter_ask_read_again', 'utter_stop', 'utter_improve', 'utter_me'];5;['action_check_name', 'action_play_music', 'action_tell_story', 'action_read_poem', 'action_your_name'];7;['name', 'hobby', 'color', 'food', 'song', 'story', 'poem'];0;0;['text', 'text', 'text', 'text', 'text', 'text', 'text'];0;[];unknown
ChaosDestiny/Facebook-chatbot__models/core;ChaosDestiny/Facebook-chatbot;https://github.com/ChaosDestiny/Facebook-chatbot;0;0;f41177111747c38d91a0a780868e999b38d9c6f2;models/core/domain.yml;0;0;0;1;23;['greet', 'goodbye', 'affirm', 'deny', 'name', 'hobby', 'color', 'food', 'get_name', 'mood_great', 'mood_great_reason', 'mood_unhappy', 'mood_unhappy_reason', 'bot_challenge', 'play_music', 'tell_story', 'read_poem', 'using', 'stop', 'disparage', 'praise', 'who', 'who_am_i'];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];36;['action_check_name', 'action_play_music', 'action_read_poem', 'action_tell_story', 'action_your_name', 'utter_ask_action', 'utter_ask_color', 'utter_ask_food', 'utter_ask_happyreason', 'utter_ask_hobby', 'utter_ask_info', 'utter_ask_name', 'utter_ask_play_again', 'utter_ask_poem', 'utter_ask_read_again', 'utter_ask_song', 'utter_ask_story', 'utter_ask_tell_again', 'utter_ask_unhappyreason', 'utter_cheer_up', 'utter_default', 'utter_did_that_help', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_iamabot', 'utter_improve', 'utter_ismusic_good', 'utter_ispoem_good', 'utter_isstory_good', 'utter_me', 'utter_stop', 'utter_suggest_song', 'utter_thanks', 'utter_unhappy', 'utter_using'];0;[];7;['color', 'food', 'hobby', 'name', 'poem', 'song', 'story'];0;0;['rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot', 'rasa.core.slots.TextSlot'];0;[];unknown
filipefalcaos/rasa-telegram__.;filipefalcaos/rasa-telegram;https://github.com/filipefalcaos/rasa-telegram;8;0;be97eef7b60419694753e22b8ffc4c219dd2404e;domain.yml;1;1;1;1;4;['greet', 'goodbye', 'thanks', 'call'];0;[];4;['utter_thanks', 'utter_greet', 'utter_goodbye', 'action_call'];1;['action_call'];1;['last_question'];0;0;['text'];0;[];unknown
filipefalcaos/rasa-telegram__models/rasa-telegram-app/core;filipefalcaos/rasa-telegram;https://github.com/filipefalcaos/rasa-telegram;8;0;be97eef7b60419694753e22b8ffc4c219dd2404e;models/rasa-telegram-app/core/domain.yml;0;0;0;1;4;['greet', 'goodbye', 'thanks', 'call'];0;[];4;['utter_thanks', 'utter_greet', 'utter_goodbye', 'action_call'];0;[];1;['last_question'];0;0;['rasa_core.slots.TextSlot'];0;[];unknown
singhrajesh74/Rasa-Chatbot__OneDrive_Tech2000/starter-pack;singhrajesh74/Rasa-Chatbot;https://github.com/singhrajesh74/Rasa-Chatbot;0;0;21e13fccc15a233b413bdb115660f73926a5f1c4;OneDrive_Tech2000/starter-pack/domain.yml;0;1;1;2;5;['greet', 'thank', 'bye', 'deny', 'affirm'];1;['example_entity'];4;['utter_greet', 'utter_thank', 'utter_bye', 'actions.ActionExample'];0;[];1;['example_slot'];0;0;['unfeaturized'];0;[];unknown
singhrajesh74/Rasa-Chatbot__OneDrive_Tech2000/weatherbot;singhrajesh74/Rasa-Chatbot;https://github.com/singhrajesh74/Rasa-Chatbot;0;0;21e13fccc15a233b413bdb115660f73926a5f1c4;OneDrive_Tech2000/weatherbot/weather_domain.yml;0;1;0;1;3;['greet', 'goodbye', 'inform'];1;['location'];4;['utter_greet', 'utter_goodbye', 'utter_ask_location', 'actions.ActionWeather'];0;[];1;['location'];0;0;['text'];0;[];unknown
Mohammed-Abuzarh-Shaik/Conversational--AI--Healthcare-VOICEBOT-__.;Mohammed-Abuzarh-Shaik/Conversational--AI--Healthcare-VOICEBOT-;https://github.com/Mohammed-Abuzarh-Shaik/Conversational--AI--Healthcare-VOICEBOT-;1;1;eb7ba59c5b52dfb3a410b852cf5492631a0e13fb;domain.yml;1;1;1;1;55;['greet', 'goodbye', 'affirm', 'deny', 'session_start', 'mood_great', 'mood_unhappy', 'bot_challenge', 'small-duration', 'long-duration', 'age-below-18', 'age-above-18', 'want_to_ask_question', 'describe_symptoms', 'info_on_drugs', 'out_of_scope', 'problem_headache', 'problem_headache_tension', 'problem_cough', 'problem_nasal-blockage', 'problem_common-cold', 'problem_conjunctivits', 'problem_gerd', 'problem_diabetes', 'problem_allergy-rhinitis', 'problem_fungal-infection', 'problem_chickenpox', 'problem_typhoid', 'problem_psoriasis', 'problem_obesity', 'problem_insomnia', 'problem_psychosis', 'problem_depression', 'problem_pneumonia', 'problem_bronchial-asthma', 'problem_corona-virus', 'problem_low-blood-pressure', 'problem_high-blood-pressure', 'problem_ringworm', 'problem_toothache', 'problem_migraine', 'problem_arthritis', 'problem_period-cramps', 'problem_vit-d-deficiency', 'problem_anaemia', 'problem_weakness', 'problem_eye-problem', 'problem_ear-pain', 'problem_night-blindness', 'problem_mild-heart-disease', 'problem_drug-info', 'symptom-yes', 'symptom-no', 'shoulder_pain', 'more'];1;['drug_name'];0;[];0;[];1;['drug_name'];1;0;['text'];0;[];3.1
